8771	One-Stop Discount	One-Stop Florence 	3522 Stuart Street	Florence	TX	76527	C	1500000	C	5127509494	Taylor, Janet~Yamaguchi, Donna	5127509494~5127803277	jtaylor@onestopdiscount.com~dyamaguchi@onestopdiscount.com	1043~1407
6550	Betterway Store	Betterway Italy 	7040 Binz Street	Italy	TX	76651	A	2200000	C	5128374235	Zakarian, Cheryl~Huber, Ernest~Walsh, John~Hoffman, Leslie	5128374235~5122887548~5127619989~5125523486	czakarian@betterway.com~ehuber@betterway.com~jwalsh@betterway.com~lhoffman@betterway.com	1103~1341~1346~1408
2510	Thicket Thrifty	Thicket Ozona 	2128 Capitol Street	Ozona	TX	76943	A	2500000	C	5122398875	Koslowski, Stephen~Parker, Brian~Richardson, Edward	5122398875~5127478502~5124729048	skoslowski@thicketthrifty.com~bparker@thicketthrifty.com~erichardson@thicketthrifty.com	1173~1255~1391
2409	Penny Wise Supermarket	Penny Langtry 	8368 Lamar Street	Langtry	TX	78871	A	1500000	A	5125708247	Cohen, Daniel~Anderson, Isabel	5125708247~5129211324	dcohen@pennywise.com~ianderson@pennywise.com	1382
7864	Big-D Supermarket	Big-D Tivoli 	7731 Dennis Street	Tivoli	TX	77990	B	2400000	C	5125643054	Smith, Anthony~Schultz, Donald~Lajoie, Gary~Norton, Ernest	5125643054~5124784290~5122966514~5124404921	asmith@bigd.com~dschultz@bigd.com~glajoie@bigd.com~enorton@bigd.com	1144~1174~1354~1355~1451
4130	Betterway Store	Betterway Schwertner 	9404 Peden Street	Schwertner	TX	76573	B	2000000	A	5129217704	Nystrom, Wayne~Andrews, Mary Beth~Andrews, Guy	5129217704~5124368519~5124605206	wnystrom@betterway.com~mandrews@betterway.com~gandrews@betterway.com	1149~1392
8478	Valley Market	Valley Happy 	1934 Wheeler Street	Happy	TX	790421068	B	2200000	A	5122671747	Kozlowski, Guy~Shroeder, Janet~Niederberger, Warren~Bennett, Wayne~Ortiz, Mary Lou	5122671747~5123953029~5122586397~5125993661~5126851131	gkozlowski@valleymarket.com~jshroeder@valleymarket.com~wniederberger@valleymarket.com~wbennett@valleymarket.com	1026~1109~1157~1305~1487
2823	Xtra Value Mart	Xtra Zapata 	8303 Clay Street	Zapata	TX	78076	B	2200000	A	5122835545	Kennedy, Kathleen~Norton, David~Wood, Vanessa	5122835545~5126326890~5128712243	kkennedy@xtravaluemart.com~dnorton@xtravaluemart.com~vwood@xtravaluemart.com	1076~1192~1289~1297
9792	Dairy Mart	Dairy Fluvanna 	7053 Cleburne Street	Fluvanna	TX	79517	C	2800000	C	5126941967	Rosenberg, Jean~Friedrich, Pamela~Zakarian, Lisa~Neumann, Nathaniel	5126941967~5127383786~5122696696~5126386214	jrosenberg@dairymart.com~pfriedrich@dairymart.com~lzakarian@dairymart.com~nneumann@dairymart.com	1030~1070~1075~1094~1358~1371
3935	Sagebrush Super	Sagebrush Tell 	6153 McGowen Street	Tell	TX	792590015	C	3000000	B	5124602155	Moore, Susan	5124602155	smoore@sagebrushsuper.com	1073~1214~1301~1356~1434~1444
7877	El-Bargain Outlet	El-Bargain Industry 	2138 Gray Street	Industry	TX	78944	B	1500000	C	5125506885	Tellepsen, Raymond	5125506885	rtellepsen@elbargainoutlet.com	1074~1137
